apogee,impact_x,impact_y,max_velocity,max_mach
1122.9387284260254,0,0,43.974445641010945,0.1308469337174595
1117.621827665842,0,0,43.166437795671726,0.12844155763980997
1100.8926016416008,0,0,39.259365719362535,0.11681277779684299
1113.1511138920741,0,0,41.896179373973666,0.12466111277327632
1118.1552724337807,0,0,42.85017411875011,0.12750077417442765
1110.954538637496,0,0,41.357406060091314,0.12305749328445878
1146.4384367994608,0,0,48.77831144405723,0.14514605501557656
1112.243409016706,0,0,41.636092141628154,0.12388703582399505
1122.9224987070475,0,0,43.783161710302295,0.13027776235030442
1105.3952125078627,0,0,40.062077745509036,0.11920203713951212
1116.3256570795036,0,0,42.58818615267537,0.12672078783675123
1125.3716405746518,0,0,44.34111273141223,0.13193849296649313
1107.5422428525112,0,0,40.496829066170285,0.12049644123350134
1117.1138631425943,0,0,42.5875172641764,0.12671889312391932
1123.5097492883604,0,0,43.949307866896774,0.13077228411820835
1117.6758311754952,0,0,42.743540340167975,0.12718323673715526
1113.1236709162781,0,0,41.8960138852859,0.12466047724493592
1120.138026865372,0,0,43.245443806032995,0.128677316977972
1118.4050603045719,0,0,42.9428717656793,0.12777647534378073
1118.9146438991695,0,0,43.01337548342898,0.1279864029394301
1108.5723049649264,0,0,40.74770833139651,0.12124285539528971
1123.6727573051314,0,0,43.99823551131869,0.1309178532931067
1123.8195389471891,0,0,44.21220831714019,0.1315544684948237
1114.1229772168444,0,0,41.98194624252246,0.12491642969705094
1116.7522519870677,0,0,42.63336284157985,0.12685510420901158
1122.0742869107182,0,0,43.8490279934525,0.13047352348355468
1112.4088148500261,0,0,41.628071560526,0.12386315902259727
1122.0333017486228,0,0,43.659676459924626,0.1299100608740875
1112.4654788177209,0,0,41.64096645339094,0.1239014205250077
1106.9219901411961,0,0,40.56512388857626,0.12069926577819794
1126.7553877286766,0,0,44.76068706690667,0.1331872666239674
1116.3168638373086,0,0,42.47826981118087,0.12639366357016057
1124.6370806503908,0,0,44.27063829267479,0.13172864228107267
1113.2960568371925,0,0,41.828303591204204,0.12445916593096132
1120.8482997248184,0,0,43.424457695076164,0.12920991783500863
1110.6408596310944,0,0,41.33540026096844,0.12299185334605414
1126.3828276914949,0,0,44.51470594261445,0.13245523592802233
1127.7002313796431,0,0,44.87973276791235,0.1335417364863577
1104.7585290377015,0,0,39.85545517203454,0.11858707396014864
1110.1570892284399,0,0,41.15567725522766,0.12245702735182974
1116.8060397644974,0,0,42.64494763596515,0.12688974027682434
1106.209104660175,0,0,40.34877048438344,0.12005564240470357
1113.7844934854938,0,0,42.03577920033959,0.12507653005627153
1115.5175067228784,0,0,42.27500415758153,0.12578879988749264
1124.2122253022014,0,0,44.23083908191761,0.131610188647167
1114.2960774690673,0,0,41.99170071819915,0.12494530353990393
1121.3706024613418,0,0,43.44272794032322,0.12926440083814994
1126.2757919407902,0,0,44.49662858355811,0.1324014365725752
1120.449815974567,0,0,43.430620871062416,0.12922821239992513
1108.556569652298,0,0,40.91245080796293,0.12173310140383903
1117.213395374969,0,0,42.81630116735513,0.12739976461898816
1107.8417169099005,0,0,40.853989590552146,0.12155892666700716
1108.6865019610052,0,0,40.89803773422079,0.12169013409490818
1113.872534433596,0,0,41.979784396775386,0.12490999785958241
1124.2361714981196,0,0,44.05815394510437,0.13109635211298895
1121.706443320983,0,0,43.72050981288711,0.13009119194560917
1113.1611916564582,0,0,42.04565242214121,0.12510574491442508
1112.3891223464095,0,0,41.5357877108327,0.1235884986660549
1112.8148993126988,0,0,41.73527911154383,0.1241822336044435
1112.837807551423,0,0,41.759595967886476,0.12425454019147075
1117.7136259911795,0,0,42.719801665764784,0.12711252769377987
