# Time (s),X (m),Y (m),Z (m),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
9.138202,2.833706,33.152876,1062.846681,0.260443,3.065204,-30.915015,-0.246162,-0.951650,0.182025,-0.025732,-1.395118,0.432973,1.554888
9.188899,2.846741,33.306213,1061.268302,0.253701,2.982794,-31.349754,-0.279016,-0.934464,0.217481,-0.040704,-1.260471,0.504198,1.581018
9.239596,2.859422,33.455214,1059.668213,0.246514,2.894379,-31.771378,-0.308058,-0.915462,0.252382,-0.057965,-1.113672,0.553849,1.607598
9.290293,2.871731,33.599609,1058.047087,0.238993,2.801344,-32.179699,-0.332973,-0.894985,0.286719,-0.077132,-0.958627,0.579759,1.634479
9.336052,2.882507,33.725815,1056.566376,0.232000,2.714462,-32.537021,-0.351717,-0.875506,0.317253,-0.095717,-0.815259,0.581532,1.658885
9.381810,2.892961,33.847998,1055.069550,0.224879,2.625646,-32.884169,-0.366777,-0.855301,0.347410,-0.115179,-0.672239,0.562259,1.683329
9.427569,2.903086,33.966086,1053.557059,0.217677,2.535532,-33.221850,-0.378076,-0.834554,0.377269,-0.135170,-0.533165,0.522018,1.707730
9.473327,2.912881,34.080030,1052.029316,0.210431,2.444578,-33.550970,-0.385585,-0.813408,0.406925,-0.155333,-0.401636,0.461487,1.732019
9.519086,2.922344,34.189798,1050.486688,0.203160,2.353065,-33.872607,-0.389320,-0.791962,0.436484,-0.175306,-0.281139,0.381947,1.756139
9.574621,2.933381,34.317378,1048.594905,0.194315,2.241399,-34.254666,-0.388872,-0.765605,0.472381,-0.198766,-0.154385,0.262596,1.785124
9.630157,2.943926,34.438738,1046.682106,0.185439,2.128993,-34.629864,-0.383144,-0.738882,0.508472,-0.220760,-0.053836,0.122398,1.813747
9.685693,2.953977,34.553829,1044.748602,0.176509,2.015552,-35.000734,-0.372405,-0.711692,0.544902,-0.240653,0.016298,-0.033261,1.841985
9.741228,2.963529,34.662581,1042.794562,0.167493,1.900670,-35.369910,-0.357005,-0.683845,0.581764,-0.257835,0.052961,-0.198198,1.869845
9.796764,2.972578,34.764904,1040.820004,0.158363,1.783953,-35.740080,-0.337370,-0.655068,0.619078,-0.271723,0.054407,-0.365681,1.897356
9.846139,2.980195,34.850389,1039.047161,0.150135,1.678424,-36.072196,-0.316759,-0.628438,0.652584,-0.280869,0.025809,-0.511042,1.921569
9.895514,2.987402,34.930621,1037.257810,0.141807,1.571217,-36.409080,-0.293595,-0.600556,0.686291,-0.286644,-0.030198,-0.647922,1.945606
9.944888,2.994197,35.005522,1035.451671,0.133398,1.462527,-36.752519,-0.268318,-0.571153,0.720028,-0.288746,-0.111998,-0.771527,1.969536
9.994263,3.000575,35.075029,1033.628378,0.124952,1.352821,-37.104185,-0.241413,-0.539966,0.753563,-0.286923,-0.217107,-0.877364,1.993444
10.043638,3.006536,35.139109,1031.787488,0.116534,1.242865,-37.465590,-0.213401,-0.506747,0.786601,-0.280985,-0.342222,-0.961384,2.017423
10.098524,3.012678,35.203991,1029.719837,0.107328,1.121685,-37.880325,-0.181640,-0.467174,0.822317,-0.269404,-0.499829,-1.024970,2.044291
10.153410,3.018323,35.262295,1027.629018,0.098442,1.003529,-38.310035,-0.150000,-0.424590,0.856436,-0.252528,-0.670611,-1.053561,2.071533
10.208296,3.023494,35.314251,1025.514183,0.090081,0.890838,-38.755525,-0.119310,-0.378848,0.888353,-0.230434,-0.847193,-1.044661,2.099313
10.263182,3.028226,35.360237,1023.374459,0.082477,0.786441,-39.216942,-0.090406,-0.329899,0.917429,-0.203348,-1.021550,-0.997221,2.127795
